clasificacion,texto
0,"?El Estado financia el programa ""Ahora 12""?"
0,"Un spot televisivo del Gobierno afirma que es asi. En realidad, el financiemiento lo proveen diferentes actores de la transaccion, aunque el Banco Central implemento politicas para promoverlo."
0,"Reutemann, sobre retenciones: ""Muy pocos paises del mundo tienen este tipo de impuestos"""
0,"Casi 30% de los paises aplican estas restricciones, aunque lo hacen en casos puntuales y con alicuotas mas bajas."
0,"El ministro de Economia argumento asi que el piso de Ganancias no es bajo. Es cierto que, utilizando el IPC Congreso, el valor real del minimo hoy es mayor que en 2004, pero hubo otros anos donde fue mayor, y hoy paga el tributo un porcentaje mas grande de trabajadores que entonces."
0,"Entre 2012 y 2013, gran parte del periodo de gestion del secretario de Seguridad, la poblacion carcelaria total aumento en 2.000 detenidos y las infracciones a la Ley de Estupefacientes en un numero cercano a 600. Aun considerando los presos en 2014 de todo el pais, cuya cifra oficial final esta sin publicar, su frase no se sostiene."
0,La cantidad de armas de fuego sacadas de circulacion desde 2003 hasta la actualidad es mas de siete veces mayor a las destruidas durante todas las Presidencias del periodo 1993-2002; aun asi los especialistas senalan que la cantidad de armas ilegales en circulacion continua siendo un problema.
1,La precandidata a presidente de SurGen se refirio a la decadencia social de las ultimas cuatro decadas a partir de dos indicadores que le dan la razon.
1,"Los homicidios crecieron entre 2012 y 2013, aunque la suba se dio exclusivamente en las comunas del sur. En esta zona se registran cinco veces mas muertes por crimenes que en la region norte en relacion a su poblacion."
1,"La cantidad de anos promedio en el cargo es menor a la senalada, aunque es importante. Los especialistas destacan la ventaja de los oficialismos en la competencia por la Intendencia, asi como ocurre con otros distritos."
0,"Santa Fe recibio partidas del Gobierno nacional, importantes en terminos absolutos, pero por debajo del promedio nacional, si se tiene en cuenta la cantidad de habitantes de la provincia."
0,"Los datos de desercion escolar respaldan lo dicho por el candidato del PRO. Pero los que abandonan no ""quedan fuera"" sino que reingresan con sobreedad y se titulan en educacion de adultos o modalidades alternativas."
1,"Segun Scioli, su gestion logro la ""tasa mas baja de desempleo"""
1,"Los niveles de desempleo mas bajos en los ultimos veinte anos se dieron durante su gobierno en la Provincia, pero volvieron a subir en el ultimo ano."
1,"Segun el IPC Congreso, la Argentina se posiciona segunda entre los paises con mayor inflacion. El pais se ubica tercero si se consideran los datos oficiales y el IPC 9-Provincias del Centro CIFRA."
1,"La mayoria de los miembros de los Poderes Judiciales nacional y provinciales no tributa Ganancias. Existen algunas provincias donde lo hacen; el Poder Ejecutivo Nacional, por su parte, podria exigir el pago pero no lo hace."
1,"Dentro del partido un sector llevo adelante politicas publicas a favor de la no discriminacion por orientacion sexual. Pero no hubo un apoyo total a la norma que legalizo la union entre personas del mismo sexo, y muchos votaron en contra."
0,Cada 5 minutos una chica menor de 20 anos es mama
0,Los datos confirman la frecuencia del embarazo adolescente y muestran que el fenomeno se mantiene desde hace varios anos.
1,"No fue esta la unica administracion que regulo la renta financiera. Durante las presidencias de Peron y De la Rua tambien se establecieron impuestos. Pero estos fueron derogados, mientras que la reforma que aprobo el Congreso en 2013 -que grava los dividendos y acciones- esta vigente."
0,"Los montos reales de inversion durante la gestion PRO son los mas altos desde 2003. Sin embargo, la participacion de ese item como porcentaje del presupuesto total se redujo a diferencia de otras partidas con montos similares, como Publicidad."
1,El jefe de Gobierno porteno en 2015 veto mas leyes que el Poder Ejecutivo Nacional.
0,"CFK: ""Cuando Nestor [Kirchner] llego al Gobierno (...) los jubilados representaban el 66%"""
1,"Massa: ""De cada $100 que los misioneros pagan de impuestos, $76 se los lleva Cristina"""
1,"El precandidato a presidente del Frente Renovador lo puso como ejemplo de la centralizacion de los recursos. Si bien el gobierno nacional se queda con la mayor parte, una porcion importante se destina a la ANSES, que cubre jubilaciones en todo el territorio."
1,"El empleo no registrado aumento entre 2013 y 2014; pero la tendencia muestra que la proporcion de trabajadores en esta situacion no crece, como dijo el secretario general de la CTA opositora, sino que esta estancada desde 2010."
0,"Clarin: ""Aprenden menos los alumnos del Norte del pais"""
0,"El norte argentino posee, efectivamente, bajos resultados en los examenes de calidad educativa y sus provincias se ubican lejos del promedio nacional."
1,"El norte argentino o NEA incluye a las provincias de Corrientes, Chaco, Formosa y Misiones "
1,"Recalde: ""La empresa Aerolineas Argentinas tiene todos sus balances presentados, auditados y aprobados por la AGN"""
1,El presidente de Aerolineas dijo que la informacion es publica y paso por el control de la Auditoria General de la Nacion. 
1,"La carga impositiva en nuestro pais aumento considerablemente en la ultima decada (2005-2015) y es la mas alta desde 1970. La Argentina se ubica segunda en la region y por debajo de los porcentajes de los paises de la OCDE, pero sin niveles de prestacion de servicios equiparables."
0,"Berni: ""En 2015 en la Argentina no se producen drogas"""
1,Partes del proceso de fabricacion de drogra se realiza en Argentina
0,"Donda: ""[Naciones Unidas] ha recomendado a los Estados miembros que consideren abandonar el uso de armas electricas Taser"""
0,El organismo internacional manifesto varias veces en casos de otros paises la reticencia de lar armas electricas Taser.
1,"CFK: ""[Invertimos] mas de US$1.200 millones en trenes para pasajeros en todo el AMBA"""
1,"El Gobierno nacional adquirio, entre 2008 y 2014, 974 coches 0km para los trenes metropolitanos urbanos por un total de mas de US$ 1.100 millones, algo que no ocurria desde 1985. Si se suman otras compras dentro de esa region pero de media distancia, se llega al numero citado por la Presidenta."
1,"Sanz: ""Nueve de cada diez votaciones en 2015 en el Parlamento las hemos hecho con el PRO"""
1,Ambas fuerzas votaron igual en la mayoria de las votaciones desde 2014. 
1,"Macri: ""Son 250 mil chicos de los primarios portenos que han recibido su netbook"""
1,El Gobierno de la Ciudad de Buenos Aires entrego esa cantidad de computadoras a traves del Plan Sarmiento. Las netbooks mejoran el acceso a la tecnologia y el desarrollo de nuevas capacidades.
1,"durante el periodo 2011-2013, la tasa de mortalidad infantil en la Ciudad fue mayor a la de los trienios 2005-2007 y 2008-2010."
0,"Pagni: ""Casacion establecio que cualquier delito ligado a la investigacion del atentado contra la AMIA es crimen de lesa humanidad"""
0,"Rodriguez Saa: ""San Luis no tiene ninguna villa"""
1,"Segun los especialistas, la Justicia es un poder contramayoritario. La Constitucion argentina propone al Poder Judicial como el garante de los derechos de las minorias frente a los otros poderes del Estado, que representan a las mayorias."
1,"Randazzo: ""Los unicos coches 0km que tiene el Gobierno de la Ciudad son los adquiridos por Nacion para la Linea A"""
1,La gestion de Mauricio Macri adquirio mas de 200 coches de subte.
0,"Gollan: ""[El aborto] es una causa de muerte materna"""
0,El aborto se trata de la principal causa de mortalidad vinculada con el embarazo.
0,"Lorenzetti: ""La sentencia por la causa del atentado a la Embajada de Israel es cosa juzgada"""
1,"El fallo de 1999 que cito el presidente de la Corte ordeno continuar con algunas lineas de investigacion. Ademas, una sentencia de 2006 sobre la prescriptibilidad del delito ratifica que la causa continua abierta."
1,"Scioli: ""En 2015 Alcanzamos la tasa de mortalidad infantil mas baja de la historia en Argentina"""
0,"Segun Verbitsky, el presupuesto de inteligencia del Ejercito crecio por debajo del presupuesto del Ministerio de Defensa"
1,"Desde que Milani fue designado al frente de Inteligencia del Ejercito los montos crecieron por encima del Ministerio de Defensa, la Inteligencia de las Fuerzas Armadas y la ex SIDE"
0,"Santilli: ""El juego no lo maneja la Ciudad, nosotros no somos parte [del acuerdo firmado por Ibarra]"""
0,"CFK: ""Un hogar argentino consume cuatro veces mas [energia que] Brasil, tres veces mas que Chile y Uruguay"""
0,"La demanda energetica es mayor a la de los otros paises de la region, pero las diferencias no son tan marcadas como senalo la Presidenta."
0,"Majdalani (PRO): ""En la Secretaria de Inteligencia no todos los fondos son reservados"""
0,"Los gastos de la SI (Secretaria de inteligencia) son secretos en la practica, porque no hay control externo y la Ley de Inteligencia solo exige un acta de su titular justificando las erogaciones ante la Contaduria General. "
0,"Anibal Fernandez: ""Los datos personales se pueden hacer conocer (...) cuando medien razones fundadas de preocupacion publica"""
1,"La ley 25.326 solo permite que se den a conocer datos con orden judicial cuando haya cuestiones de seguridad publica, defensa nacional o salud publica, no de preocupacion."
1,El transporte maritimo es mas barato que el terrestre en todo el mundo.
1,"CFK: ""Todos los alumnos y docentes tienen una computadora de 'Conectar Igualdad'"""
1, Por primera vez desde que se lanzo el programa se completo la entrega de las netbooks a todo el universo contemplado. Hay controversia sobre el uso que se les da en las aulas.
1,"Javkin: ""La infraestructura de control [en los puertos de Rosario] es absolutamente deficiente"""
1,Los informes de la Auditoria General de la Nacion y de la Jefatura de Gabinete dan cuenta que os controles del Gobierno nacional en las terminales portuarias de la zona son defectuosos.
0,"Zaffaroni: ""Entre 2002 y 2012, entre homicidios, transito y suicidios, Brasil perdio mas de dos millones de habitantes"""
0, Brasil presenta cifras de muertes violentas de 500000 habitantes
1,"Felipe Rodriguez Laguens: ""El 90% de los siniestros se producen por error humano"""
1,"Galuccio: ""En dos anos hemos fabricado el yacimiento que produce mas petroleo no convencional en el mundo fuera de EEUU"""
1,"La Argentina es el segundo pais con mas pozos de explotacion petrolera, aunque muy pocos paises explotan el shale oil, ya que todavia pueden extraer petroleo convencional, que requiere menos tecnologia y es, por lo general, mas barato."
1,"Lozano: ""La Argentina registra, desde junio de 2013, 485.000 empleos menos"""
0,"Capitanich: ""En el 2014 el Poder Judicial tiene el mayor presupuesto desde el 10 de diciembre de 1983 a la fecha"""
1,"CFK: ""El Codigo se aplica a partir de su sancion y de su implementacion para los casos futuros"""
1,La mandataria contesto asi las criticas acerca de que la propuesta de Codigo Procesal Penal de la Nacion podria modificar la situacion de funcionarios publicos hoy investigados.
1,"Paenza: ""[Con el lanzamiento de ArSat 1] la Argentina va a formar parte de un grupo muy selecto"""
1,Existen muy pocos paises que construyen satelites con el nivel de complejidad del que se lanzara hoy.
1,El Censo Economico 2004-2005 del INDEC indica que el 44% del valor agregado que se produce en la Argentina proviene de pequenas y medianas empresas. Se trata de un dato estructural de la economia nacional que se mantiene estable.
0,"La Nacion: ""Sin titulo docente, podran ser nombrados maestros en algunas escuelas"""
1,"Macri: ""La Ciudad genera casi el 25% de los recursos coparticipables y se lleva poco mas del 1% de coparticipacion"""
0,"Tiempo Argentino: ""[El salario minimo] se incremento un 2.389% desde junio de 2003"""
1,"El aumento del salario minimo en junio de 2003 que no considera a la inflacion, es menor si se tiene en cuenta el poder de compra. Ademas, el salario real de los trabajadores en blanco cayo en el primer trimestre del ano."
1,"La Nacion: ""Entre 2001 y 2012, la Argentina fue el tercer proveedor mundial de cocaina"""
1,"Un informe de la ONU sobre drogas ubica Argentina tercero a nivel mundial como proveedor de cocaina entre 2001 y 20012, aunque el propio reporte reconoce que la medicion no tiene cobertura universal y hay que interpretarlo con cautela."
0,"Augusto Costa: ""La posibilidad de intervenir en la fijacion de precios, margen de utilidad, existe desde 1974, no es una novedad"""
1,"Sanz: ""La nueva ley  23.753 de diabetes le mejora la vida a mas de tres millones de argentinos"""
1,"El senador radical Sanz, impulsor de la norma, senalo el alcance que podria tener basado en datos correctos."
0,"Feletti: ""Un trabajador argentino trabaja mucho mas que uno europeo [en cantidad de horas, y tiene menos feriados]"""
1,"La cantidad de horas trabajadas por un empleado argentino son mayores a las de los paises de Europa, aunque no en las proporciones mencionadas por el diputado; los feriados no son mas alli que aca."
1,"Spot de Presidencia: ""Desde 2008 al 2014 el Estado nacional rescato 6.604 victimas de trata"""
1,"Dilma: ""[Entre 2010 y 2013] la cantidad invertida en Educacion y Salud en Brasil fue de 212 veces mas que la cantidad invertida en los estadios"""
1,El dinero destinado a areas de educacion y salud es considerablemente mayor al que demandaron los estadios para el mundial de 2014. 
0,"CFK: la mortalidad materna [Entre 2009 y 2013] la hemos reducido a la mitad"""
0,"Dominguez: ""El problema del acceso a la vivienda esta directamente relacionado con la falta de un reordenamiento poblacional. El 33% de la poblacion se concentra en el 1% del territorio"""
1,"CFK: ""Cuando llegamos al gobierno teniamos en el calendario seis vacunas y hoy tenemos 16 (...) y ahora incorporamos tres nuevas"""
1,"Desde 2003 al 2014 Argentina incorporo 10 vacunas al Calendario Nacional, que el Estado provee en forma gratuita. Con las tres que se anunciaron ayer se llegara a 19. Los especialistas destacan la importancia que representa esta politica para prevenir distintas enfermedades."
1,"Llach: ""El porcentaje invertido [en 2010 en Educacion, Ciencia y Tecnologia] es casi identico al del periodo 1999-2001"""
1,El porcentaje sobre el PBI destinado a Educacion en 2010 en base al nuevo PBI es similar al de 1999 - 2001. Desde la sancion de la Ley de Financiamiento Educativo en 2005 la inversion en el area de Educacion ciencia y tecnologia aumento.
0,"Capitanich: ""El credito duplico su participacion en el PBI entre 2003 y 2013"""
1," Las tasas de delitos variaron desde 1994 hasta 2008 de acuerdo con la situacion socio-economica en la Provincia. Ademas, existe un estudio que demuestra que los conscriptos que pasaron por el SMO tuvieron mayor probabilidad de delinquir que otros que no lo hicieron."
1,La mayoria de los productos agropecuarios registraron una caida en la produccion respecto de 2003 a 2014.
0,En 1973 y 1983 el Estado nacional compro material rodante nuevo para las lineas de subte Urquiza y Roca. 
1,"Rubinstein: ""Hay mas personas con sobrepeso que con desnutricion"""
1,La evolucion de la obesidad en el mundo la vuelve mas frecuente que la falta de alimento.
1,"La Nacion: ""En la Argentina muere mas gente producto de un accidente de transito que a raiz de un hecho delictivo"""
1,"Efectivamente, las victimas fatales por hechos de transito superan a los homicidios producidos con intencion. La situacion no es exclusiva de la Argentina, sino que sucede en la mayoria de los paises del mundo."
1,"De Mendiguren: ""La relacion con China implica 90% de exportacion en commodities contra 90% de importacion en manufacturas"""
0,"Piccardo: ""En 2013 el subte tuvo 252 millones de pasajeros, un 7% mas que el ano anterior"""
1,"Taiana: ""Los fondos para vivienda de 2013 alcanzaron solo el 3,07% del total del presupuesto general"""
1,"Carrio: ""La unica vez que la Argentina pudo sostener un crecimiento economico sostenido fue desde el ano 1860 a 1930"""
0,"Urtubey: ""[El voto electronico] es un sistema muy sencillo, que da certezas y garantias"""
1,La red de alta tension en la Argentina se expandio en 4800 kilometros desde 2003. Y la mayor parte de este crecimiento se produjo entre 2007 y 2013.
0,"Sapag: ""El 95% del agua de Neuquen va a parar al mar. Solamente se va a usar el 1% del agua que se va al mar para estos desarrollos"""
1,"Sapag: ""Nosotros tenemos la legislacion ambiental [petrolera] mas exigente de la Republica Argentina"""
1,"Efectivamente, Neuquen, a diferencia de otras provincias del Sur, cuenta con normas especificas de explotacion hidrocarburifera que van mas alla de la proteccion nacional."
1,La Isla de Seychelles continua formando parte del listado de paraisos fiscales reconocido por la Argentina.
1,"El municipio que gobierna Sergio Massa posee una gran parte de su superficie continental ocupada por barrios privados, que alcanza ese porcentaje. El poder de policia del Estado es menor dentro de estos espacios."
0,"Kicillof: ""No hay empresa estatal de petroleo que no este asociada con capitales extranjeros para la explotacion de hidrocarburos"""
1,Hay diferentes tipos de contratos entre la parte estatal y la privada refiriendo a empresas de petroleo.
1,La cantidad de frigorificos en la Argentina disminuyo entre 2003 y 2012.
1,"La cantidad de adolescentes que no estudia ni trabaja disminuyo entre e; ano 2003 y 2012.  A partir de 2008, la caida se estabilizo."
0,"""La Copa del Mundo costara unos US$30 mil millones"""
1,"Sturzenegger: ""De 2003  2013 se fueron chicos de los colegios publicos"""
1,"Si se considera el numero de alumnos en todos los niveles, la matricula estatal crecio pero por debajo de la privada."
1,"la poblacion conectada al servicio en Almirante Brown disminuyo entre 2001 y 2010, y no alcanza al 15% del total. Almirante Brown se encuentra, ademas, entre los municipios del GBA con menor porcentaje de hogares que accede a este servicio."
0,"Binner: ""En un pais normal los trabajadores no pagan impuesto a las ganancias"""
1,"El impuesto a las ganancias, bajo distintos nombres, existe en la mayoria de los paises y se trata de uno de los elementos mas equitativos del sistema tributario."
0,"Segun Alak, el Consejo de la Magistratura argentino es asimilable al espanol"
1,"El Consejo espanol esta integrado exclusivamente por jueces y abogados designados en un proceso en el que no hay eleccion popular directa pero si interviene el Congreso. El sistema argentino, en cambio, incluye tambien a representantes de organos politicos y academicos."
1,"Sobrero: ""El sistema de senalizacion de trenes es del ano 1921, y los trenes son del ano 1960"""
1,"Ricardo Casal: ""En un ano el delito con armas crecio el 22% en la Provincia de Buenos Aires"""
1,"Massa: ""El  Censo Nacional de 2010 muestra una clara reversion en la poblacion sin agua potable y sin cloacas"""
1,"Randazzo: ""De 2008 a 2012 bajamos un 20% el numero de victimas fatales [en siniestros viales]"""
1,"CFK: ""Argentina tuvo [en 2012] la Inversion Extranjera Directa mas importante de toda la decada"""
1,"El dato de: ""Argentina tuvo [en 2012] la Inversion Extranjera Directa mas importante de toda la decada"" Se debe en gran parte a las medidas que restingen las salidas de capitales y no a la entrada de nuevos fondos del exterior."
0,"Alfonsin: ""Desde 2003, se perdio la soberania o el autoabastecimiento energetico"""
1,"CFK: ""La Argentina tiene la cobertura mas alta [en jubilaciones de la region]"""
1,"Argentina ahora en 2013 esta en la mejor situacion en cuanto al porcentaje de la poblacion mayor que recibe jubilaciones, y aumento considerablemente desde 2003."
1,"CFK: ""En estos diez anos(2003-2013), el egreso de las universidades crecio un 68% en la Argentina"""
1,"El aumento de graduados responde a un crecimiento estudiantil y no es necesariamente un indicador de mayor eficiencia del sistema, que se puede medir con la proporcion de graduados sobre ingresantes."
1,"Axel Kicillof: ""En 2012 tuvimos un superavit comercial historico, superior a los 10 mil millones de dolares"""
1,"El saldo de 10 mil millones de dolares se ubica entre los mas altos, todos en la decada 2002-2012, aunque fue superado en otras oportunidades. "
0,"Mayoral: ""De 79 mil empleos (mineros) en 2003, pasamos a casi medio millon en la actualidad"""
1," Los datos oficiales muestran que entre fines de 2011 y fines de 2012 el empleo privado cayo. En el ultimo trimestre se registro una estabilizacion del indicador para el trabajo formal, que no revirtio la situacion."
1,"Lavagna: ""[En 2012] se usaron mas de $100 mil millones en subsidios y la AUH fue 9 veces menos que esa suma"""
0,"Alak: ""Todas las provincias argentinas tienen reguladas las medidas cautelares contra el Estado"""
0,"Scioli: ""Se ha hecho una gran cantidad de obras en La Plata"""
1,"De acuerdo con los datos disponibles, las obras estructurales en el area hidraulica aun no fueron iniciadas."
1,"Marco del Pont: ""Lo que mas viene creciendo en terminos de exportacion son las manufacturas de origen industrial"""
1,"El  rubro de manufacturas de origen industrial es el que tiene el mayor aumento desde el 2003. Sin embargo, entre otras cosas, incluye exportaciones que presentan poco grado de transformacion industrial, como el oro y otros metales basicos."
1,"Peralta: ""La destruccion de empleo en la obra publica no pasa solo en Santa Cruz sino en todo el pais"""
1,Distintos indicadores confirman que hubo disminucion de obra publica en todo el pais argentino
0,"Santilli: ""No hubo ninguna subejecucion [en mantenimiento e infraestructura pluvial]"""
0,La partida de mantenimiento registro un nivel de ejecucion alto en 2012 en infraestructura pluvial en Argenitna
1,"En 2012 se registra una baja del 3,2% en el Indicador Sintetico de la Actividad de la Construccion (ISAC)"
1,"Sileoni: ""Del 2003 al 2012, 665% aumento el salario docente, [mientras que] la inflacion aumento 365 por ciento"""
1,"CFK: ""En la Argentina hay una diferencia abismal entre la inversion estatal en investigacion y desarrollo, y la que hacen los privados"""
1,Las estadisticas sobre I+D confirman tanto ello como la mayor participacion de las empresas privadas en otros paises del mundo.
0,"Insfran: ""Nuestro presupuesto educativo registra el mayor crecimiento en el contexto nacional"""
1,"El Gobernador de Formosa destaco este dato en el discurso de apertura de la Legislatura provincial. Su afirmacion respecto de la inversion destinada a educacion es falsa, de acuerdo con los ultimos datos disponibles."
0,"Alperovich: ""En nueve anos [2003 - 2012]  de gobierno creamos 380 mil empleos en la Provincia"""
1,El aumento de empleos totales creados en Argentina entre 2003 y 2012 es de 380 mil 
0,"Macri: ""Creamos, de cero, una fuerza modelo, formada por casi 800 mil hombres"""
1,"Randazzo: ""Con el primer aumento [del subte] hubo un desplazamiento del 23% a las lineas de colectivos"""
1,La cantidad de viajes en el servicio de subterraneos bajo un 23% respeccto a las lineas de colectivos
1,"Desde que el Gobierno de la Ciudad de Buenos Aires aumento la tarifa de $1,10 a $2,50, en enero de 2012, la cantidad de viajes que se hacen en este medio de transporte bajo un 23,5%"
0,"Macri: ""Cada dia mas personas recurren a nuestro sistema de salud. En especial de la Provincia"""
0,"Scioli: ""Somos la unica provincia que pierde ano a ano participacion en la renta federal"""
1,Los datos oficiales muestran que el porcentaje de los recursos destinados a Buenos Aires vienen cayendo significativamente respecto al total de los recursos coparticipados.
0,"CFK: ""[Los jueces, abogados y academicos del Consejo de la Magistratura] tienen que ser votados por sus conciudadanos; esta en absoluta regla con lo que establece la Constitucion"""
1,"Aunque puede decirse que este procedimiento esta en linea con una interpretacion literal de la Carta Magna, no lo esta con el espiritu de la ley."
0,"CFK: ""[Incluimos en el sistema previsional] de 2003 a 2013 a mas de 2 millones de trabajadores"""
0,"CFK: ""Somos en America Latina los que mas cientificos tenemos por cada 1.000 habitantes"""
0,"CFK: ""En la Justicia es imposible acceder a la declaracion jurada de nadie"""
1,"CFK: ""Hemos pasado de un 3,64% del PBI en educacion a un 6,5% en 2012"""
1,"Los datos confirman los dichos de la Presidenta, que destaco asi la inversion educativa como porcentaje del PBI."
0,"CFK: ""Del ano 2003 al 2012 (...) mas que se duplico el PBI industrial. [Crecio un] 105%"""
0,La Presidenta destaco durante en el inicio de las sesiones ordinarias el crecimiento del sector en la economia nacional. Las cifras disponibles muestran un crecimiento menor.
1,"Lavagna: ""En 2012 hay alrededor de 900 mil jovenes que no estudian ni trabajan"""
1,"Un informe de la Universidad Catolica Argentina (UCA), publicado en 2012 con datos de 2010, informa que ""en Argentina hay 746 mil jovenes entre 18 y 24 anos que no estudian ni trabajan"
1,"El numero exacto depende de las edades que se incluyan, pero la cifra ronda el numero citado por el ex ministro."
1,"""Chino"" Navarro: ""En 2013 Buenos Aires recauda $ 62 mil millones de recursos genuinos; de los cuales, 5.300 corresponden a inmobiliario y 4 mil a automotor"""
1,"En 2013, la recaudacion estimada de la Provincia de Buenos Aires por tributos de origen provincial sera de 62 mil millones de pesos, de acuerdo con las estimaciones del mensaje del proyecto de ley de Presupuesto 2013 que elabora el Ministerio de Economia de la Provincia de Buenos Aires."
1,"CFK: ""[En 2011] la Argentina tuvo el record historico de inversion de toda la serie"""
1,"El valor mencionado es consistente con las mediciones de la Direccion de Cuentas Nacionales sobre el periodo 1993-2011. Sin embargo, la cifra cayo durante 2012. "
1,"Zaffaroni: ""Tomar declaraciones indagatorias fuera del pais no afecta nuestra soberania y es algo que se ha hecho varias veces"""
1,Varios magistrados han tomado declaraciones fuera del pais.
1,"Randazzo: ""Los siniestros viales son la principal causa de muerte no natural de los menores de 25 anos"""
1,Los dichos del Ministro del Interior y Transporte coinciden con las cifras disponibles en el area de salud.
0,"Macri: ""Crecimos a tasas elevadisimas pero los niveles de pobreza son los mismos que teniamos hace diez anos"""
1,"Batakis: ""Cuando Scioli asumio, de cada $ 100 que ingresaban al Tesoro, $ 51 eran de origen provincial. Hoy por hoy (...) estamos en 63 por ciento"""
1,"Bonfatti: ""Santa Fe hace anos que no recibe una vivienda del Plan Federal"""
1,"El Fondo Nacional de Viviendas (FONAVI), que tiene fijados por ley los coeficientes de dinero que corresponden a cada provincia, y los Planes Federales de Viviendas (PFV) que, en cambio, son manejados en forma discrecional por el Ejecutivo.  
"
1,"Solanas: ""[El fracking] esta prohibido en varios estados de los Estados Unidos, en Francia, en varios paises de Europa"""
1,El metodo de fracturacion hidraulica utilizado para la exploracion de gas y petroleo no convencional esta en discusion en buena parte del mundo y fue prohibido en algunos casos.
1,"Sobrero: ""Solamente el 4% en 2013de la carga que se maneja en el pais se transporta por tren"""
1,"De acuerdo al informe de 2008 sobre transporte del Centro para la Implementacion de Politicas Publicas para la Equidad y el Crecimiento (CIPPEC), el porcentaje es similar: ""el ferrocarril solo transporta el 5% de las cargas, y el cabotaje fluvial y maritimo es marginal"", por lo que hay una concentracion en los camiones"
0,"Binner: ""La inflacion ya se comio el 60% de la Asignacion Universal por Hijo"""
1,"Del 2003 al 2012, 665% aumento el salario docente, [mientras que] la inflacion aumento 365 por ciento"
1,"En la Argentina hay una diferencia abismal entre la inversion estatal en investigacion y desarrollo, y la que hacen los privados"
0,Junin tiene indices de criminalidad comparables a los de Rosario
1,Con el primer aumento [del subte] hubo un desplazamiento del 23% a las lineas de colectivos
0,Cada dia mas personas recurren a nuestro sistema de salud. En especial de la Provincia
0,"Si bien cerca de la mitad de las personas que se atienden en el sistema de salud de la ciudad de Buenos Aires provienen del Conurbano, los indicadores sobre el tema no aumentaron sino que mostraron oscilaciones y cifras menores que las de la decada del 90."
1,Buenos Aires es la unica provincia que pierde ano a ano participacion en la renta federal
1,Los datos oficiales muestran que el porcentaje de los recursos destinados a Buenos Aires vienen cayendo significativamente respecto al total de los recursos coparticipados.
0,"Respecto a las dificultades que presenta acceder a las declaraciones de jueces. En el Poder Ejecutivo Nacional es sencillo acceder, no asi en el Legislativo."
1,"Hemos pasado de un 3,64% del PBI en educacion a un 6,5% en 2012"
1,Hay alrededor de 900 mil jovenes que no estudian ni trabajan
1,"Buenos Aires recauda $ 62 mil millones de recursos genuinos; de los cuales, 5.300 corresponden a inmobiliario y 4 mil a automotor"
1,[En 2011] la Argentina tuvo el record historico de inversion de toda la serie
1,Tomar declaraciones indagatorias fuera del pais no afecta nuestra soberania y es algo que se ha hecho varias veces
1,Los siniestros viales son la principal causa de muerte no natural de los menores de 25 anos
0,En la ciudad crecimos a tasas elevadisimas pero los niveles de pobreza son los mismos que teniamos hace diez anos
1,"Cuando Scioli asumio, de cada $ 100 que ingresaban al Tesoro, $ 51 eran de origen provincial. Hoy por hoy (...) estamos en 63 por ciento"""
0,Santa Fe hace anos que no recibe una vivienda del Plan Federal
1,"[El fracking] esta prohibido en varios estados de los Estados Unidos, en Francia, en varios paises de Europa"
1,El metodo de fracturacion hidraulica utilizado para la exploracion de gas y petroleo no convencional esta en discusion en buena parte del mundo y fue prohibido en algunos casos
1,"Desde la crisis hasta hoy el salario basico del sector industrial subio 10 veces, [mientras que] la inflacion (...) subio seis veces"
1,Solamente el 4% de la carga que se maneja en el pais se transporta por tren
0,ELMINAR
1,"El 90% de lo que exportamos a China son productos primarios, y el 90% de lo que le importamos son bienes industriales"
1,Hoy las emisiones de dioxido de carbono de los paises avanzados (...) son mas de 35 veces las de los paises de menores ingresos
1,la emision per capita de los paises con mas ingresos es la mas baja desde 1986. La diferencia con el resto de las naciones tambien disminuye.
0,El crecimiento del delito narco tuvo lugar durante los cuatro anos de gobierno de Binner y el ano de Bonfatti
0,Seis o siete hipermercados concentran el 85% de las ventas del pais
1,"La concentracion de los hipermercados con las ventas del pais existe, pero en menor grado que la planteada por el diputado y no difiere de la de otros paises."
0,Los mayores exportadores de granos de los ultimos tiempos fueron AFA y ACA
0,"Todas las lineas aereas del mundo, absolutamente todas, son deficitarias"
1,"existen aerolineas en la region y en el mundo que obtuvieron resultados positivos en los ultimos dos anos, ademas de registrar mejores indicadores fisicos de eficiencia e inversion."
1,Solo llega a condena el 10% de los delitos economicos
1,Se han rescatado casi 4000 chicas victimas de la trata desde el 2008
0,Los jueces nunca se condenan a si mismos
0,El Gobierno de la Ciudad ha triplicado el salario docente
1,[La Argentina] no registra cifras alarmantes de criminalidad en relacion con las de la region
0,El PAMI no esta alcanzado por el decreto de acceso a la informacion publica
1,"La demanda [electrica] se expandio un 41% entre el 2003 y el 2011, casi un 50% mas que en la fase neoliberal"""
0,La pauta oficial representa solo el 5% del total en relacion a la privada
1,El salario minimo va a estar en $ 2800 y se cuenta como ocupados a trabajadores que estan cobrando $ 1700
1,[Desde el aumento del subte bajaron] 300 mil pasajeros diarios
1,"Cuando yo iba a la escuela secundaria asistia menos del 40% de los jovenes de mi edad, hoy asisten el 82%"
0,Hemos permitido que todos los partidos politicos (...) tuvieran el mismo e igualitario acceso a la publicidad electoral
